,_time,_value
252,2022-01-26T04:14:00Z,1.0
253,2022-01-26T04:15:00Z,1.0
254,2022-01-26T04:16:00Z,1.0
255,2022-01-26T04:17:00Z,1.0
256,2022-01-26T04:18:00Z,1.0
257,2022-01-26T04:19:00Z,1.0
258,2022-01-26T04:20:00Z,1.0
259,2022-01-26T04:21:00Z,1.0
260,2022-01-26T04:22:00Z,1.0
261,2022-01-26T04:23:00Z,1.0
262,2022-01-26T04:24:00Z,1.0
263,2022-01-26T04:25:00Z,1.0
264,2022-01-26T04:26:00Z,1.0
265,2022-01-26T04:27:00Z,1.0
266,2022-01-26T04:28:00Z,1.0
267,2022-01-26T04:29:00Z,1.0
268,2022-01-26T04:30:00Z,1.0
269,2022-01-26T04:31:00Z,1.0
270,2022-01-26T04:32:00Z,1.0
271,2022-01-26T04:33:00Z,1.0
272,2022-01-26T04:34:00Z,1.0
273,2022-01-26T04:35:00Z,1.0
274,2022-01-26T04:36:00Z,1.0
275,2022-01-26T04:37:00Z,1.0
276,2022-01-26T04:38:00Z,1.0
277,2022-01-26T04:39:00Z,1.0
278,2022-01-26T04:40:00Z,1.0
279,2022-01-26T04:41:00Z,1.0
280,2022-01-26T04:42:00Z,1.3
281,2022-01-26T04:43:00Z,1.4333333333333331
282,2022-01-26T04:44:00Z,1.3833333333333333
283,2022-01-26T04:45:00Z,1.5166666666666666
284,2022-01-26T04:46:00Z,1.4166666666666667
285,2022-01-26T04:47:00Z,1.3666666666666667
286,2022-01-26T04:48:00Z,1.1333333333333333
287,2022-01-26T04:49:00Z,1.1833333333333331
288,2022-01-26T04:50:00Z,1.2833333333333334
289,2022-01-26T04:51:00Z,1.3166666666666669
290,2022-01-26T04:52:00Z,1.35
291,2022-01-26T04:53:00Z,1.2
292,2022-01-26T04:54:00Z,1.3333333333333333
293,2022-01-26T04:55:00Z,1.2833333333333334
294,2022-01-26T04:56:00Z,1.2333333333333334
295,2022-01-26T04:57:00Z,1.1
296,2022-01-26T04:58:00Z,1.0666666666666669
297,2022-01-26T04:59:00Z,1.0166666666666666
298,2022-01-26T05:00:00Z,1.0166666666666666
299,2022-01-26T05:01:00Z,1.0
300,2022-01-26T05:02:00Z,1.0
301,2022-01-26T05:03:00Z,1.0
302,2022-01-26T05:04:00Z,1.0166666666666666
303,2022-01-26T05:05:00Z,1.05
304,2022-01-26T05:06:00Z,1.2666666666666666
305,2022-01-26T05:07:00Z,1.35
306,2022-01-26T05:08:00Z,1.35
307,2022-01-26T05:09:00Z,1.4333333333333331
308,2022-01-26T05:10:00Z,1.3666666666666667
309,2022-01-26T05:11:00Z,1.4
310,2022-01-26T05:12:00Z,1.35
311,2022-01-26T05:13:00Z,1.3833333333333333
312,2022-01-26T05:14:00Z,1.3833333333333333
313,2022-01-26T05:15:00Z,1.4333333333333331
314,2022-01-26T05:16:00Z,1.4166666666666667
315,2022-01-26T05:17:00Z,1.3
316,2022-01-26T05:18:00Z,1.35
317,2022-01-26T05:19:00Z,1.3333333333333333
318,2022-01-26T05:20:00Z,1.6
319,2022-01-26T05:21:00Z,1.6833333333333331
320,2022-01-26T05:22:00Z,1.6666666666666667
321,2022-01-26T05:23:00Z,1.7
322,2022-01-26T05:24:00Z,1.6333333333333333
323,2022-01-26T05:25:00Z,1.2333333333333334
324,2022-01-26T05:26:00Z,1.2333333333333334
325,2022-01-26T05:27:00Z,1.2666666666666666
326,2022-01-26T05:28:00Z,1.2166666666666666
327,2022-01-26T05:29:00Z,1.3166666666666669
328,2022-01-26T05:30:00Z,1.4
329,2022-01-26T05:31:00Z,1.2666666666666666
330,2022-01-26T05:32:00Z,1.2333333333333334
331,2022-01-26T05:33:00Z,1.1833333333333331
332,2022-01-26T05:34:00Z,1.2666666666666666
333,2022-01-26T05:35:00Z,1.25
334,2022-01-26T05:36:00Z,1.0333333333333334
335,2022-01-26T05:37:00Z,1.1166666666666667
336,2022-01-26T05:38:00Z,1.1166666666666667
337,2022-01-26T05:39:00Z,1.0333333333333334
338,2022-01-26T05:40:00Z,1.0333333333333334
339,2022-01-26T05:41:00Z,1.0833333333333333
340,2022-01-26T05:42:00Z,1.0333333333333334
341,2022-01-26T05:43:00Z,1.0333333333333334
342,2022-01-26T05:44:00Z,1.0166666666666666
343,2022-01-26T05:45:00Z,1.0
344,2022-01-26T05:46:00Z,1.0
345,2022-01-26T05:47:00Z,1.0
346,2022-01-26T05:48:00Z,1.0
347,2022-01-26T05:49:00Z,1.0
348,2022-01-26T05:50:00Z,1.0
349,2022-01-26T05:51:00Z,1.0
350,2022-01-26T05:52:00Z,1.0
351,2022-01-26T05:53:00Z,1.0
352,2022-01-26T05:54:00Z,1.15
353,2022-01-26T05:55:00Z,1.55
354,2022-01-26T05:56:00Z,1.6333333333333333
355,2022-01-26T05:57:00Z,1.5333333333333334
356,2022-01-26T05:58:00Z,1.55
357,2022-01-26T05:59:00Z,1.4166666666666667
358,2022-01-26T06:00:00Z,1.4333333333333331
359,2022-01-26T06:01:00Z,1.1166666666666667
360,2022-01-26T06:02:00Z,1.0666666666666669
361,2022-01-26T06:03:00Z,1.95
362,2022-01-26T06:04:00Z,1.9
363,2022-01-26T06:05:00Z,1.5333333333333334
364,2022-01-26T06:06:00Z,1.7333333333333334
365,2022-01-26T06:07:00Z,1.5
366,2022-01-26T06:08:00Z,1.4666666666666666
367,2022-01-26T06:09:00Z,1.5333333333333334
368,2022-01-26T06:10:00Z,1.5833333333333333
369,2022-01-26T06:11:00Z,1.6166666666666667
370,2022-01-26T06:12:00Z,1.5666666666666669
371,2022-01-26T06:13:00Z,1.6
372,2022-01-26T06:14:00Z,1.5333333333333334
373,2022-01-26T06:15:00Z,1.5666666666666669
374,2022-01-26T06:16:00Z,1.5833333333333333
375,2022-01-26T06:17:00Z,1.5166666666666666
376,2022-01-26T06:18:00Z,1.5666666666666669
377,2022-01-26T06:19:00Z,1.4666666666666666
378,2022-01-26T06:20:00Z,1.4666666666666666
379,2022-01-26T06:21:00Z,1.5
380,2022-01-26T06:22:00Z,1.5
381,2022-01-26T06:23:00Z,1.55
382,2022-01-26T06:24:00Z,1.4833333333333334
383,2022-01-26T06:25:00Z,1.5333333333333334
384,2022-01-26T06:26:00Z,1.5
385,2022-01-26T06:27:00Z,1.4
386,2022-01-26T06:28:00Z,1.5
387,2022-01-26T06:29:00Z,1.45
388,2022-01-26T06:30:00Z,1.4666666666666666
389,2022-01-26T06:31:00Z,1.4333333333333331
390,2022-01-26T06:32:00Z,1.45
391,2022-01-26T06:33:00Z,1.5333333333333334
392,2022-01-26T06:34:00Z,1.5
393,2022-01-26T06:35:00Z,1.4833333333333334
394,2022-01-26T06:36:00Z,1.4
395,2022-01-26T06:37:00Z,1.3833333333333333
396,2022-01-26T06:38:00Z,1.3666666666666667
397,2022-01-26T06:39:00Z,1.4166666666666667
398,2022-01-26T06:40:00Z,1.3666666666666667
399,2022-01-26T06:41:00Z,1.3833333333333333
400,2022-01-26T06:42:00Z,1.3833333333333333
401,2022-01-26T06:43:00Z,1.4333333333333331
402,2022-01-26T06:44:00Z,1.4833333333333334
403,2022-01-26T06:45:00Z,1.3833333333333333
404,2022-01-26T06:46:00Z,1.3666666666666667
405,2022-01-26T06:47:00Z,1.3333333333333333
406,2022-01-26T06:48:00Z,1.3
407,2022-01-26T06:49:00Z,1.3166666666666669
408,2022-01-26T06:50:00Z,1.3
409,2022-01-26T06:51:00Z,1.2833333333333334
410,2022-01-26T06:52:00Z,1.3
411,2022-01-26T06:53:00Z,1.3666666666666667
412,2022-01-26T06:54:00Z,1.25
413,2022-01-26T06:55:00Z,1.1166666666666667
414,2022-01-26T06:56:00Z,1.1666666666666667
415,2022-01-26T06:57:00Z,1.1333333333333333
416,2022-01-26T06:58:00Z,1.15
417,2022-01-26T06:59:00Z,1.1166666666666667
418,2022-01-26T07:00:00Z,1.1666666666666667
419,2022-01-26T07:01:00Z,1.0333333333333334
420,2022-01-26T07:02:00Z,1.0166666666666666
421,2022-01-26T07:03:00Z,1.0
422,2022-01-26T07:04:00Z,1.0
423,2022-01-26T07:05:00Z,1.0
424,2022-01-26T07:06:00Z,1.0
425,2022-01-26T07:07:00Z,1.0
426,2022-01-26T07:08:00Z,1.0
427,2022-01-26T07:09:00Z,1.0
428,2022-01-26T07:10:00Z,1.0
429,2022-01-26T07:11:00Z,1.4166666666666667
430,2022-01-26T07:12:00Z,1.55
431,2022-01-26T07:13:00Z,1.4666666666666666
432,2022-01-26T07:14:00Z,1.5
433,2022-01-26T07:15:00Z,1.4333333333333331
434,2022-01-26T07:16:00Z,1.4333333333333331
435,2022-01-26T07:17:00Z,1.4166666666666667
436,2022-01-26T07:18:00Z,1.4
437,2022-01-26T07:19:00Z,1.4166666666666667
438,2022-01-26T07:20:00Z,1.4666666666666666
439,2022-01-26T07:21:00Z,1.4
440,2022-01-26T07:22:00Z,1.4833333333333334
441,2022-01-26T07:23:00Z,1.4833333333333334
442,2022-01-26T07:24:00Z,1.4833333333333334
443,2022-01-26T07:25:00Z,1.4
444,2022-01-26T07:26:00Z,1.5
445,2022-01-26T07:27:00Z,1.5
446,2022-01-26T07:28:00Z,1.45
447,2022-01-26T07:29:00Z,1.45
448,2022-01-26T07:30:00Z,1.4166666666666667
449,2022-01-26T07:31:00Z,1.5
450,2022-01-26T07:32:00Z,1.4833333333333334
451,2022-01-26T07:33:00Z,1.4666666666666666
452,2022-01-26T07:34:00Z,1.4833333333333334
453,2022-01-26T07:35:00Z,1.4833333333333334
454,2022-01-26T07:36:00Z,1.5166666666666666
455,2022-01-26T07:37:00Z,1.55
456,2022-01-26T07:38:00Z,1.4833333333333334
457,2022-01-26T07:39:00Z,1.55
458,2022-01-26T07:40:00Z,1.4833333333333334
459,2022-01-26T07:41:00Z,1.65
460,2022-01-26T07:42:00Z,1.5666666666666669
461,2022-01-26T07:43:00Z,1.5666666666666669
462,2022-01-26T07:44:00Z,1.55
463,2022-01-26T07:45:00Z,1.5666666666666669
464,2022-01-26T07:46:00Z,1.4833333333333334
465,2022-01-26T07:47:00Z,1.5166666666666666
466,2022-01-26T07:48:00Z,1.5166666666666666
467,2022-01-26T07:49:00Z,1.5166666666666666
468,2022-01-26T07:50:00Z,1.5166666666666666
469,2022-01-26T07:51:00Z,1.5166666666666666
470,2022-01-26T07:52:00Z,1.5
471,2022-01-26T07:53:00Z,1.5333333333333334
472,2022-01-26T07:54:00Z,1.4833333333333334
473,2022-01-26T07:55:00Z,1.5333333333333334
474,2022-01-26T07:56:00Z,1.5
475,2022-01-26T07:57:00Z,1.55
476,2022-01-26T07:58:00Z,1.5166666666666666
477,2022-01-26T07:59:00Z,1.55
478,2022-01-26T08:00:00Z,1.5666666666666669
479,2022-01-26T08:01:00Z,1.55
480,2022-01-26T08:02:00Z,1.35
481,2022-01-26T08:03:00Z,1.35
482,2022-01-26T08:04:00Z,1.4166666666666667
483,2022-01-26T08:05:00Z,1.35
484,2022-01-26T08:06:00Z,1.4833333333333334
485,2022-01-26T08:07:00Z,1.3166666666666669
486,2022-01-26T08:08:00Z,1.3166666666666669
487,2022-01-26T08:09:00Z,1.3166666666666669
488,2022-01-26T08:10:00Z,1.3833333333333333
489,2022-01-26T08:11:00Z,1.35
490,2022-01-26T08:12:00Z,1.5166666666666666
491,2022-01-26T08:13:00Z,1.4166666666666667
492,2022-01-26T08:14:00Z,1.4666666666666666
493,2022-01-26T08:15:00Z,1.4166666666666667
494,2022-01-26T08:16:00Z,1.4666666666666666
495,2022-01-26T08:17:00Z,1.4666666666666666
496,2022-01-26T08:18:00Z,1.5
497,2022-01-26T08:19:00Z,1.55
498,2022-01-26T08:20:00Z,1.5666666666666669
499,2022-01-26T08:21:00Z,1.5
500,2022-01-26T08:22:00Z,1.55
501,2022-01-26T08:23:00Z,1.5333333333333334
502,2022-01-26T08:24:00Z,1.5666666666666669
503,2022-01-26T08:25:00Z,1.5833333333333333
504,2022-01-26T08:26:00Z,1.6333333333333333
505,2022-01-26T08:27:00Z,1.55
506,2022-01-26T08:28:00Z,1.55
507,2022-01-26T08:29:00Z,1.5833333333333333
508,2022-01-26T08:30:00Z,1.55
509,2022-01-26T08:31:00Z,1.5833333333333333
510,2022-01-26T08:32:00Z,1.5166666666666666
511,2022-01-26T08:33:00Z,1.5666666666666669
512,2022-01-26T08:34:00Z,1.6166666666666667
513,2022-01-26T08:35:00Z,1.5666666666666669
514,2022-01-26T08:36:00Z,1.6
515,2022-01-26T08:37:00Z,1.6
516,2022-01-26T08:38:00Z,1.5666666666666669
517,2022-01-26T08:39:00Z,1.5666666666666669
518,2022-01-26T08:40:00Z,1.6166666666666667
519,2022-01-26T08:41:00Z,1.5666666666666669
520,2022-01-26T08:42:00Z,1.6166666666666667
521,2022-01-26T08:43:00Z,1.65
522,2022-01-26T08:44:00Z,1.65
523,2022-01-26T08:45:00Z,1.65
524,2022-01-26T08:46:00Z,1.6333333333333333
525,2022-01-26T08:47:00Z,1.65
526,2022-01-26T08:48:00Z,1.6166666666666667
527,2022-01-26T08:49:00Z,1.6166666666666667
528,2022-01-26T08:50:00Z,1.6
529,2022-01-26T08:51:00Z,1.5833333333333333
530,2022-01-26T08:52:00Z,1.6
531,2022-01-26T08:53:00Z,1.6333333333333333
532,2022-01-26T08:54:00Z,1.55
533,2022-01-26T08:55:00Z,1.7
534,2022-01-26T08:56:00Z,1.65
535,2022-01-26T08:57:00Z,1.6833333333333331
536,2022-01-26T08:58:00Z,1.65
537,2022-01-26T08:59:00Z,1.6666666666666667
538,2022-01-26T09:00:00Z,1.6666666666666667
539,2022-01-26T09:01:00Z,1.6666666666666667
540,2022-01-26T09:02:00Z,1.65
541,2022-01-26T09:03:00Z,1.6333333333333333
542,2022-01-26T09:04:00Z,1.65
543,2022-01-26T09:05:00Z,1.5666666666666669
544,2022-01-26T09:06:00Z,1.5333333333333334
545,2022-01-26T09:07:00Z,1.5833333333333333
546,2022-01-26T09:08:00Z,1.5333333333333334
547,2022-01-26T09:09:00Z,1.5333333333333334
548,2022-01-26T09:10:00Z,1.5166666666666666
549,2022-01-26T09:11:00Z,1.5333333333333334
550,2022-01-26T09:12:00Z,1.5833333333333333
551,2022-01-26T09:13:00Z,1.5666666666666669
552,2022-01-26T09:14:00Z,1.5166666666666666
553,2022-01-26T09:15:00Z,1.5
554,2022-01-26T09:16:00Z,1.5333333333333334
555,2022-01-26T09:17:00Z,1.55
556,2022-01-26T09:18:00Z,1.5833333333333333
557,2022-01-26T09:19:00Z,1.5666666666666669
558,2022-01-26T09:20:00Z,1.5666666666666669
559,2022-01-26T09:21:00Z,1.6833333333333331
560,2022-01-26T09:22:00Z,1.55
561,2022-01-26T09:23:00Z,1.6166666666666667
562,2022-01-26T09:24:00Z,1.5833333333333333
563,2022-01-26T09:25:00Z,1.6833333333333331
564,2022-01-26T09:26:00Z,1.65
565,2022-01-26T09:27:00Z,1.65
566,2022-01-26T09:28:00Z,1.5666666666666669
567,2022-01-26T09:29:00Z,1.7166666666666666
568,2022-01-26T09:30:00Z,1.5833333333333333
569,2022-01-26T09:31:00Z,1.7
570,2022-01-26T09:32:00Z,1.5833333333333333
571,2022-01-26T09:33:00Z,1.6333333333333333
572,2022-01-26T09:34:00Z,1.6
573,2022-01-26T09:35:00Z,1.5666666666666669
574,2022-01-26T09:36:00Z,1.6
575,2022-01-26T09:37:00Z,1.6166666666666667
576,2022-01-26T09:38:00Z,1.5166666666666666
577,2022-01-26T09:39:00Z,1.5833333333333333
578,2022-01-26T09:40:00Z,1.6333333333333333
